date,max_temperature_normal,max_temperature_observed,min_temperature_normal,min_temperature_observed,max_relative_humidity_normal,max_relative_humidity_observed,min_relative_humidity_normal,min_relative_humidity_observed,max_wind_speed_normal,max_wind_speed_observed,min_wind_speed_normal,min_wind_speed_observed,precipitation_normal,precipitation_observed,rain_normal,rain_observed,snow_normal,snow_observed,snow_on_ground_normal,snow_on_ground_observed
1990-01-01,-2.66,2.7516129032258063,-11.24,-4.3451612903225785,90.02,90.61290322580645,66.99,66.58064516129032,31.01,32.96774193548387,6.0,6.03225806451613,46.68,1.1838709677419357,18.86,0.7451612903225806,33.02,0.4129032258064516,7.9,1.6129032258064515
1990-02-01,-1.7,0.9607142857142852,-10.63,-8.007142857142858,89.94,89.42857142857143,65.35,59.464285714285715,29.38,30.535714285714285,5.61,4.714285714285714,45.14,2.7464285714285714,20.16,1.6785714285714286,26.33,0.9285714285714286,7.7,5.678571428571429
1990-03-01,3.47,5.051612903225808,-5.54,-3.8451612903225807,90.15,88.16129032258064,60.27,58.225806451612904,29.64,26.548387096774192,5.18,4.354838709677419,57.22,0.9258064516129029,34.52,0.7967741935483872,20.81,0.14193548387096774,3.1,1.3548387096774193
1990-04-01,11.42,13.723333333333334,0.56,2.76,88.57,86.93333333333334,49.5,50.7,30.5,30.36666666666667,4.5,6.366666666666666,64.38,1.7666666666666666,56.35,1.6933333333333331,7.3,0.08666666666666667,0.3,0.0
1990-05-01,18.48,17.30645161290322,6.19,5.893548387096776,88.5,87.58064516129032,46.83,43.612903225806456,26.68,28.096774193548388,3.16,2.4516129032258065,67.0,2.7935483870967746,66.78,2.7935483870967746,0.14,0.0,0.0,0.0
1990-06-01,23.62,24.57333333333333,11.1,12.726666666666668,89.99,88.53333333333332,48.63,45.4,24.88,27.86666666666667,2.4,3.7666666666666666,68.42,2.313333333333333,68.42,2.313333333333333,0.0,0.0,0.0,0.0
1990-07-01,26.74,26.612903225806452,14.18,15.093548387096776,90.4,86.35483870967742,47.33,45.451612903225815,23.46,26.193548387096772,2.18,3.0967741935483866,77.8,2.206451612903225,77.8,2.206451612903225,0.0,0.0,0.0,0.0
1990-08-01,25.52,25.709677419354836,13.37,14.86451612903226,93.25,92.67741935483869,50.39,53.70967741935484,22.6,21.451612903225808,2.08,2.806451612903226,81.74,3.6322580645161286,81.74,3.6322580645161286,0.0,0.0,0.0,0.0
1990-09-01,21.04,20.763333333333332,9.44,9.806666666666667,94.06,93.93333333333334,54.31,56.6,23.88,23.7,2.37,2.933333333333333,73.02,1.4266666666666663,73.02,1.4266666666666663,0.0,0.0,0.0,0.0
1990-10-01,14.16,14.55483870967742,3.63,4.261290322580645,93.45,91.45161290322581,57.57,56.451612903225815,25.09,27.548387096774192,3.16,4.193548387096774,62.12,2.832258064516129,60.97,2.832258064516129,1.12,0.0,0.0,0.0
1990-11-01,7.16,9.32333333333333,-0.75,-0.23666666666666664,93.22,91.16666666666669,65.91,59.26666666666666,27.85,30.3,4.71,5.7666666666666675,70.91,1.3200000000000005,64.79,1.2866666666666668,6.73,0.05333333333333333,0.3,0.03333333333333333
1990-12-01,0.24,3.270967741935484,-7.55,-5.167741935483869,91.87,91.0,69.74,66.16129032258064,29.11,28.225806451612907,5.31,4.225806451612904,62.33,3.6387096774193552,35.6,2.629032258064516,30.68,0.929032258064516,4.1,1.935483870967742
1991-01-01,-2.5,-1.6709677419354836,-11.11,-9.693548387096774,89.99,89.45161290322581,66.77,64.58064516129032,31.08,30.87096774193548,6.03,7.451612903225807,45.62,1.0838709677419354,18.51,0.3645161290322581,32.28,0.7935483870967742,7.6,4.935483870967742
1991-02-01,-1.64,1.882142857142856,-10.64,-6.717857142857143,89.93,90.39285714285714,65.03,62.39285714285714,29.35,28.107142857142854,5.51,4.857142857142857,45.53,0.8392857142857143,20.83,0.10357142857142856,25.91,0.8571428571428571,7.6,2.7857142857142856
1991-03-01,3.68,6.058064516129031,-5.31,-2.8096774193548395,90.22,87.41935483870968,60.2,54.612903225806456,29.63,28.838709677419356,5.12,6.612903225806452,56.88,3.1645161290322585,35.11,2.838709677419355,19.9,0.30322580645161284,2.8,0.5483870967741935
1991-04-01,11.47,13.436666666666667,0.57,3.8733333333333326,88.39,87.2,49.34,50.6,30.47,26.9,4.65,4.933333333333334,63.99,3.8466666666666662,55.98,3.823333333333333,7.29,0.013333333333333334,0.3,0.0
1991-05-01,18.44,22.325806451612912,6.09,10.29677419354839,88.29,87.83870967741936,46.36,48.354838709677416,26.81,23.903225806451612,3.2,1.935483870967742,65.99,2.6967741935483875,65.77,2.6967741935483875,0.14,0.0,0.0,0.0
1991-06-01,23.64,26.173333333333336,11.12,13.81,90.05,82.3,48.66,42.36666666666667,24.92,24.7,2.44,3.1,68.88,0.8133333333333332,68.88,0.8133333333333332,0.0,0.0,0.0,0.0
1991-07-01,26.75,27.522580645161295,14.22,15.809677419354838,90.35,87.22580645161291,47.33,42.61290322580645,23.44,24.29032258064516,2.19,1.1935483870967742,76.62,2.9354838709677415,76.62,2.9354838709677415,0.0,0.0,0.0,0.0
1991-08-01,25.5,26.593548387096767,13.39,15.545161290322582,93.32,89.80645161290323,50.66,50.32258064516129,22.45,24.677419354838708,2.08,2.5161290322580645,84.17,2.948387096774194,84.17,2.948387096774194,0.0,0.0,0.0,0.0
1991-09-01,20.95,21.000000000000007,9.37,8.703333333333335,94.18,88.86666666666666,54.64,44.8,23.83,25.73333333333333,2.36,1.8,74.23,1.7366666666666668,74.23,1.7366666666666668,0.0,0.0,0.0,0.0
1991-10-01,14.12,15.403225806451616,3.63,5.322580645161291,93.44,89.19354838709677,57.84,51.612903225806456,25.13,25.967741935483872,3.18,2.806451612903226,63.12,1.4935483870967743,61.98,1.4935483870967743,1.11,0.0,0.0,0.0
1991-11-01,7.15,6.386666666666668,-0.81,-1.5233333333333334,93.19,90.63333333333334,65.86,63.63333333333333,27.76,28.1,4.69,5.066666666666666,70.33,1.8766666666666667,64.32,1.4166666666666667,6.43,0.6066666666666667,0.3,0.5666666666666667
1991-12-01,0.39,2.1935483870967745,-7.41,-6.883870967741935,92.01,91.03225806451613,69.83,65.93548387096774,29.01,29.516129032258068,5.24,2.0,65.51,1.4419354838709677,38.28,0.43225806451612897,31.11,1.0967741935483872,4.0,3.4838709677419355
1992-01-01,-2.43,-0.7741935483870964,-11.02,-7.590322580645162,90.15,92.96774193548387,66.91,72.25806451612904,31.05,26.580645161290327,6.12,4.290322580645161,46.38,1.2000000000000002,18.88,0.4387096774193549,32.59,0.8580645161290321,7.7,6.548387096774193
1992-02-01,-1.62,-0.0068965517241376005,-10.61,-7.796551724137932,89.93,91.86206896551724,64.9,69.10344827586206,29.3,25.58620689655172,5.51,2.586206896551724,44.34,1.206896551724138,19.53,0.8137931034482758,25.93,0.3448275862068965,7.6,1.862068965517241
1992-03-01,3.75,3.5354838709677416,-5.28,-5.777419354838709,90.11,89.61290322580645,60.03,55.25806451612904,29.45,27.225806451612907,5.16,4.612903225806452,57.59,0.6999999999999998,37.38,0.532258064516129,19.12,0.21290322580645166,2.7,0.16129032258064516
1992-04-01,11.63,9.926666666666666,0.68,1.1700000000000002,88.21,90.2,49.06,53.16666666666666,30.29,26.0,4.66,2.1333333333333333,64.57,4.46,57.48,4.446666666666667,6.49,0.020000000000000004,0.2,0.06666666666666668
1992-05-01,18.6,18.348387096774193,6.25,6.258064516129032,88.28,87.90322580645163,46.55,46.032258064516135,26.49,23.580645161290327,3.12,1.0967741935483872,66.64,2.248387096774194,66.44,2.248387096774194,0.12,0.0,0.0,0.0
1992-06-01,23.72,22.600000000000005,11.18,10.113333333333333,89.87,86.36666666666666,48.5,45.03333333333333,24.75,23.63333333333333,2.42,2.433333333333333,66.93,1.24,66.93,1.24,0.0,0.0,0.0,0.0
1992-07-01,26.77,22.887096774193548,14.23,13.12903225806451,90.21,92.16129032258064,47.02,54.774193548387096,23.45,22.161290322580644,2.19,0.935483870967742,76.97,4.338709677419355,76.97,4.338709677419355,0.0,0.0,0.0,0.0
1992-08-01,25.5,22.980645161290322,13.42,12.790322580645164,93.21,93.74193548387095,50.56,57.612903225806456,22.42,22.258064516129032,2.1,0.8064516129032258,85.34,4.9806451612903215,85.34,4.9806451612903215,0.0,0.0,0.0,0.0
1992-09-01,20.8,20.18,9.22,9.103333333333332,94.07,94.73333333333332,54.38,58.16666666666666,23.77,24.766666666666666,2.34,1.2,74.56,3.28,74.56,3.28,0.0,0.0,0.0,0.0
1992-10-01,14.03,12.506451612903225,3.62,2.274193548387097,93.38,93.90322580645163,57.91,56.903225806451616,25.02,25.258064516129032,3.16,1.935483870967742,64.17,2.129032258064516,63.03,2.103225806451613,1.11,0.012903225806451613,0.0,0.0
1992-11-01,7.1,5.873333333333334,-0.8,-0.2966666666666669,93.12,94.1,65.92,70.6,27.7,25.9,4.74,3.033333333333333,70.49,3.5733333333333333,64.13,3.146666666666667,6.88,0.4533333333333334,0.3,0.8333333333333334
1992-12-01,0.41,1.3806451612903223,-7.43,-4.619354838709677,91.98,91.96774193548387,69.75,68.3225806451613,28.88,24.806451612903228,5.02,2.677419354838709,65.46,2.1451612903225805,37.69,0.7709677419354838,31.73,1.3741935483870968,4.0,4.516129032258065
1993-01-01,-2.38,-0.13225806451612898,-10.87,-7.761290322580645,90.29,90.96774193548387,67.06,65.61290322580646,30.59,28.387096774193548,6.02,4.387096774193549,45.36,2.1967741935483875,18.27,1.2935483870967743,32.23,0.9580645161290324,7.7,3.4838709677419355
1993-02-01,-1.52,-3.3071428571428574,-10.43,-13.360714285714286,90.06,87.35714285714286,65.05,61.5,29.03,27.857142857142854,5.43,5.142857142857143,42.64,0.9178571428571428,19.89,0.0,24.16,1.1035714285714284,7.2,7.642857142857142
1993-03-01,3.72,2.55483870967742,-5.3,-6.5935483870967735,90.25,92.25806451612905,60.13,61.838709677419345,29.5,26.64516129032258,5.14,3.838709677419355,57.91,0.9548387096774194,37.67,0.20645161290322586,19.2,0.7548387096774192,2.6,9.806451612903226
1993-04-01,11.52,11.473333333333333,0.7,1.596666666666667,88.46,87.8,49.43,48.56666666666667,30.1,27.1,4.56,4.533333333333333,67.88,2.5499999999999994,61.11,2.496666666666667,6.17,0.05333333333333333,0.2,0.03333333333333333
1993-05-01,18.45,18.325806451612905,6.17,5.85483870967742,88.48,87.32258064516131,46.83,45.483870967741936,26.36,27.0,3.08,2.225806451612903,68.58,1.6516129032258062,68.37,1.6516129032258062,0.12,0.0,0.0,0.0
1993-06-01,23.63,22.60666666666667,11.11,11.616666666666667,89.9,90.86666666666666,48.5,51.8,24.78,25.33333333333333,2.42,2.3,66.0,4.66,66.0,4.66,0.0,0.0,0.0,0.0
1993-07-01,26.67,27.190322580645162,14.22,16.032258064516128,90.44,89.87096774193549,47.46,48.387096774193544,23.31,24.677419354838708,2.12,2.5161290322580645,78.43,2.835483870967741,78.43,2.835483870967741,0.0,0.0,0.0,0.0
1993-08-01,25.38,26.98387096774193,13.37,15.129032258064518,93.35,92.45161290322581,50.91,48.193548387096776,22.29,20.741935483870968,2.03,0.7419354838709677,87.94,1.274193548387097,87.94,1.274193548387097,0.0,0.0,0.0,0.0
1993-09-01,20.81,18.973333333333336,9.22,8.296666666666663,94.17,92.76666666666668,54.62,55.16666666666666,23.68,24.16666666666667,2.25,3.066666666666667,73.44,1.88,73.44,1.86,0.0,0.0,0.0,0.0
1993-10-01,13.95,13.206451612903225,3.51,2.4548387096774187,93.38,90.96774193548387,57.8,54.451612903225815,25.07,27.87096774193548,3.15,3.5806451612903225,63.1,2.4935483870967747,62.16,2.6483870967741945,0.88,0.025806451612903226,0.0,0.0
1993-11-01,7.07,6.790000000000003,-0.75,-0.5633333333333332,93.22,91.93333333333334,66.32,62.83333333333334,27.79,27.266666666666666,4.7,4.566666666666666,70.84,2.0,64.18,1.8733333333333333,7.2,0.12666666666666665,0.3,0.0
1993-12-01,0.47,1.0129032258064514,-7.29,-6.3741935483870975,92.04,90.22580645161291,69.82,63.032258064516135,28.65,25.838709677419356,4.91,2.5161290322580645,64.58,0.8935483870967741,36.79,0.6580645161290322,31.59,0.24838709677419354,4.1,0.12903225806451613
1994-01-01,-2.22,-7.2709677419354835,-10.72,-17.429032258064517,90.46,86.61290322580645,67.12,61.0,30.54,31.161290322580644,5.95,6.774193548387097,46.58,1.9677419354838708,19.53,0.9870967741935484,32.11,1.219354838709677,7.7,9.35483870967742
1994-02-01,-1.5,-3.6464285714285714,-10.39,-13.017857142857142,90.07,85.75,65.09,59.42857142857143,28.98,31.357142857142854,5.39,4.928571428571429,42.66,0.7214285714285713,19.83,0.0,24.36,0.8857142857142856,7.4,6.0
1994-03-01,3.61,3.416129032258065,-5.38,-4.9161290322580635,90.32,89.90322580645163,60.21,60.70967741935484,29.35,27.548387096774192,5.12,2.9032258064516134,56.68,1.6516129032258065,36.73,0.7677419354838709,19.08,0.935483870967742,2.9,1.6451612903225807
1994-04-01,11.46,12.889999999999995,0.74,1.7366666666666668,88.58,86.5,49.75,45.96666666666667,29.96,31.6,4.52,5.033333333333333,67.86,3.2000000000000006,61.36,2.78,5.91,0.4400000000000001,0.2,0.7333333333333333
1994-05-01,18.45,17.648387096774194,6.18,5.941935483870969,88.53,87.96774193548387,47.0,48.451612903225815,26.32,26.806451612903228,3.04,4.0,67.74,2.5419354838709682,67.54,2.5419354838709682,0.12,0.0,0.0,0.0
1994-06-01,23.51,24.886666666666667,11.09,13.216666666666665,90.17,89.1,48.89,48.3,24.87,24.566666666666666,2.42,2.2,68.7,1.8133333333333332,68.7,1.8133333333333332,0.0,0.0,0.0,0.0
1994-07-01,26.65,27.267741935483862,14.26,15.709677419354836,90.65,91.12903225806451,47.7,49.41935483870968,23.33,24.35483870967742,2.1,1.5806451612903225,78.72,2.67741935483871,78.72,2.67741935483871,0.0,0.0,0.0,0.0
1994-08-01,25.45,24.367741935483874,13.45,13.000000000000002,93.48,93.0,50.95,53.548387096774185,22.2,22.548387096774192,1.97,0.8064516129032258,87.29,1.9387096774193548,87.29,1.9387096774193548,0.0,0.0,0.0,0.0
1994-09-01,20.76,21.53666666666667,9.25,10.24,94.28,93.53333333333332,54.91,51.5,23.74,23.13333333333333,2.27,1.5666666666666669,73.46,1.7133333333333336,73.46,1.7133333333333336,0.0,0.0,0.0,0.0
1994-10-01,13.69,15.441935483870967,3.39,4.438709677419356,93.54,90.96774193548387,58.31,47.516129032258064,25.19,20.193548387096776,3.18,1.8064516129032255,64.2,0.8838709677419354,63.26,0.8838709677419354,0.88,0.0,0.0,0.0
1994-11-01,6.97,9.8,-0.85,0.8933333333333338,93.25,93.3,66.24,57.56666666666667,27.72,30.7,4.67,5.666666666666668,69.16,2.8299999999999987,62.4,2.556666666666666,7.31,0.3066666666666667,0.3,0.13333333333333333
1994-12-01,0.6,3.6612903225806455,-7.11,-3.9580645161290318,92.08,93.70967741935483,69.67,67.74193548387096,28.64,23.29032258064516,4.91,3.870967741935484,64.04,1.6580645161290326,37.28,0.7677419354838709,29.96,0.8709677419354839,3.8,3.4516129032258065
1995-01-01,-2.47,0.08387096774193532,-11.03,-6.193548387096776,90.37,93.83870967741936,67.0,75.09677419354837,30.46,28.967741935483872,5.98,5.354838709677419,46.66,4.300000000000002,19.07,3.548387096774193,32.76,0.7935483870967741,7.8,3.161290322580645
1995-02-01,-1.61,-2.689285714285714,-10.43,-11.775,90.0,88.42857142857143,65.06,60.89285714285714,29.01,31.32142857142857,5.4,4.964285714285714,42.38,0.7428571428571429,19.83,0.31428571428571433,24.12,0.5214285714285715,7.2,1.1428571428571428
1995-03-01,3.61,7.238709677419355,-5.37,-3.403225806451614,90.27,87.54838709677419,60.19,50.32258064516129,29.1,26.064516129032263,5.03,4.451612903225806,55.48,1.638709677419355,35.99,1.3935483870967742,18.62,0.25806451612903225,2.9,0.7419354838709677
1995-04-01,11.52,8.763333333333332,0.79,-0.63,88.51,84.2,49.56,47.7,30.04,30.23333333333333,4.51,4.966666666666667,68.6,2.5533333333333337,62.04,2.393333333333333,6.07,0.18000000000000002,0.3,0.03333333333333333
1995-05-01,18.34,18.954838709677414,6.15,7.603225806451612,88.52,83.90322580645163,47.13,41.096774193548384,26.27,27.096774193548388,3.06,3.548387096774193,68.98,2.806451612903226,68.78,2.806451612903226,0.12,0.0,0.0,0.0
1995-06-01,23.54,25.45333333333333,11.22,14.363333333333333,90.15,84.2,48.9,48.03333333333333,24.83,22.36666666666667,2.42,2.1666666666666665,69.25,1.7366666666666666,69.25,1.7366666666666666,0.0,0.0,0.0,0.0
1995-07-01,26.64,27.403225806451612,14.28,16.332258064516125,90.63,91.22580645161291,47.75,51.387096774193544,23.32,24.258064516129032,2.06,1.6129032258064515,78.1,1.7870967741935484,78.1,1.7870967741935484,0.0,0.0,0.0,0.0
1995-08-01,25.5,26.96129032258064,13.52,16.619354838709675,93.42,91.32258064516131,50.99,52.645161290322584,22.15,22.806451612903228,1.92,1.5806451612903225,84.37,4.367741935483872,84.37,4.367741935483872,0.0,0.0,0.0,0.0
1995-09-01,20.79,20.14,9.34,7.7633333333333345,94.25,92.56666666666666,54.9,48.96666666666667,23.71,25.53333333333333,2.26,2.2666666666666666,74.71,0.9166666666666666,74.71,0.9166666666666666,0.0,0.0,0.0,0.0
1995-10-01,13.73,15.367741935483869,3.5,6.638709677419354,93.48,90.77419354838709,58.24,58.032258064516135,25.04,30.096774193548388,3.14,2.806451612903226,63.57,4.251612903225807,62.66,4.251612903225807,0.85,0.0,0.0,0.0
1995-11-01,7.02,3.876666666666667,-0.79,-1.9666666666666668,93.22,93.16666666666669,65.96,68.16666666666667,27.74,29.9,4.7,5.166666666666667,70.9,4.053333333333334,64.17,3.086666666666667,7.2,0.9066666666666668,0.3,0.4
1995-12-01,0.7,-1.8129032258064517,-7.0,-8.451612903225808,92.12,89.77419354838709,69.46,66.7741935483871,28.54,31.677419354838708,4.9,6.451612903225807,64.0,1.1548387096774193,36.94,0.16129032258064516,30.02,0.9870967741935484,3.8,3.161290322580645
1996-01-01,-2.39,-2.1387096774193552,-10.85,-11.206451612903225,90.53,89.74193548387095,67.27,64.2258064516129,30.28,31.387096774193548,5.9,5.032258064516129,48.76,2.341935483870968,21.55,1.6516129032258065,32.1,0.8064516129032258,7.8,3.7741935483870965
1996-02-01,-1.65,-2.055172413793104,-10.47,-9.50344827586207,90.02,88.86206896551724,64.89,64.3103448275862,28.99,30.41379310344828,5.35,3.7586206896551726,39.5,1.3172413793103446,18.84,0.8965517241379308,22.72,0.3655172413793104,7.1,1.1034482758620692
1996-03-01,3.84,1.9096774193548387,-5.25,-7.5387096774193525,90.18,85.12903225806451,59.63,51.516129032258064,29.0,32.0,4.97,5.129032258064517,55.67,1.1677419354838707,37.35,0.07096774193548387,17.51,1.1096774193548389,2.7,4.258064516129032
1996-04-01,11.54,8.919999999999996,0.81,-0.17333333333333334,88.23,91.63333333333334,49.18,54.86666666666667,30.14,34.43333333333333,4.56,4.333333333333333,68.64,3.3866666666666663,62.25,2.72,5.93,0.5800000000000001,0.3,1.2666666666666666
1996-05-01,18.29,17.083870967741934,6.2,6.148387096774193,88.37,84.0,47.11,43.41935483870968,26.34,27.64516129032258,3.11,2.3870967741935485,70.33,2.9225806451612906,70.13,2.9225806451612906,0.12,0.0,0.0,0.0
1996-06-01,23.6,23.06,11.39,14.053333333333335,90.07,94.0,49.12,61.53333333333333,24.7,22.6,2.39,1.3,69.65,3.933333333333333,69.65,3.933333333333333,0.0,0.0,0.0,0.0
1996-07-01,26.76,24.78709677419355,14.47,14.345161290322578,90.57,90.12903225806451,47.89,50.193548387096776,23.41,26.548387096774192,2.07,2.967741935483871,77.83,3.1419354838709674,77.83,3.1419354838709674,0.0,0.0,0.0,0.0
1996-08-01,25.59,26.26129032258065,13.68,15.16451612903226,93.35,92.48387096774192,51.01,50.548387096774185,22.13,19.12903225806452,1.89,1.1612903225806452,86.39,1.5548387096774192,86.39,1.5548387096774192,0.0,0.0,0.0,0.0
1996-09-01,20.78,21.12,9.27,11.866666666666667,94.17,92.96666666666668,54.52,58.46666666666667,23.79,22.83333333333333,2.22,3.566666666666667,73.4,5.540000000000001,73.4,5.540000000000001,0.0,0.0,0.0,0.0
1996-10-01,13.83,13.641935483870972,3.66,4.683870967741934,93.42,92.09677419354837,58.16,63.0,25.08,27.35483870967742,3.1,3.741935483870968,64.47,2.44516129032258,63.6,2.44516129032258,0.81,0.0,0.0,0.0
1996-11-01,6.93,4.136666666666666,-0.81,-2.2833333333333328,93.15,91.33333333333331,65.85,60.73333333333333,27.79,24.8,4.72,4.733333333333333,72.25,0.9933333333333334,64.71,0.78,7.95,0.22666666666666666,0.3,0.4
1996-12-01,0.54,2.4612903225806453,-7.14,-3.3322580645161284,91.98,92.93548387096773,69.19,70.74193548387096,28.73,26.677419354838708,4.96,4.096774193548387,63.06,3.0709677419354837,35.5,2.1354838709677417,30.69,0.9096774193548388,3.8,0.8387096774193549
1997-01-01,-2.35,-1.8322580645161293,-10.8,-10.948387096774189,90.59,88.70967741935482,67.23,63.903225806451616,30.25,33.58064516129032,5.81,7.903225806451613,49.15,2.083870967741936,23.18,0.5870967741935483,30.63,1.5741935483870966,7.4,5.903225806451613
1997-02-01,-1.68,1.3964285714285716,-10.48,-7.703571428571428,89.95,83.67857142857143,64.68,61.53571428571429,29.17,32.642857142857146,5.37,4.107142857142857,39.75,2.8071428571428574,19.13,2.2142857142857144,22.54,0.5857142857142857,6.8,4.285714285714286
1997-03-01,3.74,2.716129032258064,-5.38,-5.406451612903224,89.95,84.09677419354837,59.24,56.354838709677416,29.11,30.741935483870968,4.96,4.0,55.02,2.2516129032258068,35.93,0.9612903225806452,18.26,1.3419354838709678,2.8,3.3548387096774195
1997-04-01,11.52,11.170000000000005,0.82,0.35000000000000026,88.15,79.2,49.18,40.766666666666666,30.39,27.86666666666667,4.56,4.433333333333334,70.26,0.9733333333333332,63.98,0.84,5.91,0.08666666666666667,0.3,0.03333333333333333
1997-05-01,18.34,14.9,6.3,4.225806451612904,88.16,86.48387096774192,47.09,44.25806451612904,26.3,30.580645161290327,3.03,4.225806451612904,71.77,2.1096774193548384,71.66,2.1096774193548384,0.11,0.0,0.0,0.0
1997-06-01,23.56,25.496666666666666,11.48,13.953333333333335,90.14,85.66666666666667,49.55,45.36666666666667,24.66,23.43333333333333,2.36,0.4666666666666667,71.16,1.6933333333333331,71.16,1.6933333333333331,0.0,0.0,0.0,0.0
